Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level
ENT2836,East,Medium,552.34,580.23,128.18,0.22,25.6,88.8,0.69,0.74,102.89,47.94,2,Q1,-27.889999999999986,Medium
ENT2837,South,Small,151.73,379.61,243.4,0.42,28.3,217.0,0.92,0.64,95.38,47.74,7,Q2,-227.88000000000002,Medium
ENT2838,North,Small,417.07,514.63,201.33,0.88,20.3,69.7,0.86,0.33,96.61,54.56,10,Q1,-97.56,Medium
ENT2839,North,Small,591.02,250.18,5.01,1.08,27.1,254.5,0.48,0.5,105.83,54.87,4,Q1,340.84,Medium
ENT2840,East,Large,282.64,169.8,53.54,0.51,19.0,93.6,0.33,0.88,128.06,56.91,0,Q1,112.83999999999997,Medium
ENT2841,North,Large,446.92,397.18,68.02,1.49,22.1,120.7,0.63,0.19,86.24,46.57,3,Q4,49.74000000000001,High
ENT2842,North,Large,615.0,259.94,126.92,1.22,26.5,29.9,0.53,0.38,105.43,42.93,7,Q1,355.06,Medium
ENT2843,North,Medium,273.33,394.01,176.01,1.41,16.2,44.3,0.03,0.84,67.64,32.82,7,Q3,-120.68,High
ENT2844,East,Medium,248.11,358.68,64.94,1.49,15.1,82.6,0.96,0.36,116.25,48.89,1,Q1,-110.57,High
ENT2845,South,Small,275.93,460.51,114.75,1.48,20.2,14.7,0.57,0.41,106.85,34.31,8,Q3,-184.57999999999998,High
ENT2846,West,Medium,550.17,293.56,175.18,1.88,21.3,57.9,0.87,0.32,97.94,42.94,9,Q1,256.60999999999996,High
ENT2847,South,Small,416.45,442.47,115.03,0.55,21.8,122.7,0.73,0.9,56.74,36.08,0,Q4,-26.02000000000004,Medium
ENT2848,West,Small,631.71,486.39,42.95,0.61,23.4,114.0,0.34,0.66,88.54,63.56,9,Q1,145.32000000000005,Medium
ENT2849,North,Small,518.15,379.43,147.5,0.28,27.5,59.6,0.9,0.21,81.22,37.18,7,Q4,138.71999999999997,Medium
ENT2850,South,Medium,782.08,447.82,97.2,1.23,35.8,24.1,0.79,0.75,81.72,41.38,7,Q2,334.26000000000005,High
ENT2851,West,Large,314.38,302.14,259.26,0.85,22.9,95.4,0.43,0.04,62.87,55.51,5,Q2,12.240000000000009,Medium
ENT2852,East,Medium,549.77,361.73,232.69,1.04,27.9,223.6,0.84,0.4,92.68,61.39,0,Q2,188.03999999999996,High
ENT2853,East,Small,380.72,265.79,57.08,0.42,32.2,153.0,0.27,0.91,136.43,42.69,8,Q1,114.93,Medium
ENT2854,South,Small,590.03,633.88,45.79,1.33,31.3,284.0,0.67,0.69,114.18,65.22,9,Q3,-43.85000000000002,High
ENT2855,South,Medium,517.99,522.88,104.3,1.28,22.1,42.0,0.11,0.79,101.06,47.14,2,Q2,-4.889999999999986,High
ENT2856,North,Small,351.03,566.01,123.65,0.6,30.4,62.2,0.87,0.93,111.0,61.62,0,Q2,-214.98000000000002,High
ENT2857,South,Small,476.43,521.44,279.61,0.98,32.5,84.1,0.73,0.77,143.84,50.43,6,Q1,-45.01000000000005,High
ENT2858,North,Medium,510.96,333.68,90.49,1.8,33.7,3.9,0.15,0.09,79.98,36.82,9,Q4,177.27999999999997,Medium
ENT2859,North,Medium,410.1,246.55,260.28,1.57,33.8,283.0,0.02,0.23,84.39,41.28,4,Q4,163.55,High
ENT2860,East,Medium,609.08,357.59,151.59,0.53,20.5,133.6,0.39,0.5,90.26,48.82,1,Q2,251.49000000000007,Medium
ENT2861,East,Small,345.34,447.53,265.69,1.77,27.2,144.5,0.68,0.01,71.69,60.51,0,Q1,-102.19,High
ENT2862,West,Small,813.65,370.97,210.59,0.23,22.5,47.4,0.28,0.62,106.43,55.48,5,Q3,442.67999999999995,Medium
ENT2863,East,Large,643.05,176.52,212.52,0.89,19.5,261.8,0.97,0.66,93.86,62.64,0,Q4,466.53,High
ENT2864,East,Large,552.31,474.71,155.64,0.25,28.4,207.8,0.93,0.7,112.48,42.98,5,Q1,77.59999999999997,Medium
ENT2865,South,Medium,926.8,240.18,252.09,1.86,27.0,129.4,0.6,0.56,116.65,34.1,0,Q3,686.6199999999999,High
ENT2866,East,Large,453.61,357.77,76.33,0.18,26.9,263.4,0.32,0.45,126.39,56.01,6,Q3,95.84000000000003,Low
ENT2867,West,Small,591.71,574.38,272.21,0.39,23.6,271.6,0.9,0.86,114.46,54.48,6,Q1,17.33000000000004,Medium
ENT2868,South,Large,533.4,404.91,191.03,1.84,38.2,14.8,0.8,0.77,92.47,48.43,9,Q1,128.48999999999995,High
ENT2869,West,Small,619.62,507.67,131.61,1.21,33.5,35.8,0.09,0.61,89.8,44.94,3,Q3,111.94999999999999,Medium
ENT2870,East,Medium,724.42,434.68,294.66,1.61,23.9,8.3,0.48,0.05,80.21,45.87,6,Q4,289.73999999999995,High
ENT2871,West,Medium,582.34,299.11,258.6,0.13,25.9,174.5,0.98,0.69,100.93,42.39,7,Q2,283.23,Medium
ENT2872,South,Small,656.27,472.93,231.61,0.9,28.5,65.4,0.45,0.56,107.16,53.42,7,Q1,183.33999999999997,Medium
ENT2873,North,Large,417.44,393.68,82.17,1.97,31.1,253.5,0.93,0.69,70.19,56.35,2,Q1,23.75999999999999,High
ENT2874,West,Medium,469.08,251.42,292.12,1.2,28.4,139.8,0.98,0.31,123.14,63.04,7,Q1,217.66,High
ENT2875,West,Medium,745.74,234.63,222.9,1.71,26.6,251.3,0.39,0.78,100.52,50.08,2,Q3,511.11,High
ENT2876,South,Large,589.53,438.33,181.57,1.93,18.9,166.7,0.96,0.42,92.44,53.33,10,Q2,151.2,High
ENT2877,South,Large,537.25,614.13,276.54,1.4,35.8,238.9,0.14,0.89,79.7,33.45,4,Q4,-76.88,High
ENT2878,West,Small,387.01,292.37,48.65,0.72,22.8,111.6,0.16,0.1,128.11,51.08,0,Q1,94.63999999999999,Medium
ENT2879,East,Large,644.99,304.3,41.7,0.69,31.3,283.6,0.28,0.48,110.17,56.09,6,Q1,340.69,Medium
ENT2880,West,Large,382.78,439.78,169.11,0.24,26.2,200.1,0.47,0.21,117.25,41.94,9,Q4,-57.0,Low
ENT2881,South,Large,338.58,268.61,17.01,0.91,32.3,178.6,0.18,0.45,97.83,64.15,7,Q2,69.96999999999997,Medium
ENT2882,North,Small,517.24,635.4,199.2,1.84,19.5,105.7,0.34,0.35,132.33,41.97,3,Q3,-118.15999999999997,High
ENT2883,North,Small,139.63,313.43,72.22,1.01,22.8,281.2,0.1,0.8,116.47,52.6,6,Q4,-173.8,Medium
ENT2884,East,Medium,591.66,350.11,35.71,1.83,25.3,101.3,0.43,0.17,126.46,51.77,6,Q1,241.54999999999995,High
ENT2885,West,Small,556.54,319.55,122.85,1.65,21.4,250.8,0.83,0.6,123.28,41.26,5,Q1,236.98999999999995,High
ENT2886,North,Medium,447.08,493.48,139.78,1.97,23.3,121.3,0.6,0.41,87.54,48.43,4,Q3,-46.400000000000034,High
ENT2887,West,Large,460.68,616.22,51.15,1.9,32.5,230.2,0.81,0.52,104.12,50.56,9,Q1,-155.54000000000002,High
ENT2888,South,Medium,482.1,329.68,12.46,1.44,28.8,273.6,0.14,0.71,126.68,50.97,3,Q3,152.42000000000002,Medium
ENT2889,North,Medium,381.63,486.66,124.22,1.76,33.2,139.7,0.4,0.36,109.78,34.55,4,Q4,-105.03000000000003,High
ENT2890,East,Large,527.69,269.41,227.86,1.52,26.3,157.8,0.04,0.37,80.24,53.51,6,Q4,258.28000000000003,High
ENT2891,South,Medium,462.59,495.93,262.26,1.44,25.2,99.1,0.37,0.08,101.78,59.96,7,Q4,-33.34000000000003,High
ENT2892,East,Small,516.87,575.84,29.26,1.46,19.5,16.4,0.61,0.55,116.33,58.8,3,Q4,-58.97000000000003,High
ENT2893,South,Small,476.64,545.24,157.4,1.47,31.2,195.7,0.57,0.42,70.83,57.57,4,Q2,-68.60000000000002,High
ENT2894,North,Small,447.12,413.28,79.02,0.82,25.2,35.9,0.06,0.81,80.62,40.19,10,Q2,33.84000000000003,Medium
ENT2895,East,Small,541.77,296.72,112.39,0.9,27.0,106.2,0.06,0.44,71.58,56.85,5,Q3,245.04999999999995,Medium
ENT2896,East,Medium,617.16,400.08,280.03,0.66,23.2,104.8,0.31,0.97,109.5,34.92,10,Q4,217.07999999999998,Medium
ENT2897,South,Medium,421.28,368.91,105.62,0.38,40.2,45.3,0.77,0.17,131.19,48.17,8,Q3,52.36999999999995,Low
ENT2898,East,Large,559.32,355.33,109.6,0.97,26.6,200.0,0.02,0.27,59.42,38.69,9,Q3,203.99000000000007,Medium
ENT2899,South,Medium,577.91,420.65,62.82,1.81,22.4,52.4,0.62,0.39,104.16,59.79,5,Q2,157.26,High
ENT2900,South,Medium,307.42,393.35,288.01,1.34,20.2,233.5,0.18,0.17,87.28,51.0,6,Q2,-85.93,High
ENT2901,South,Medium,646.48,470.78,136.95,0.21,28.6,74.8,0.94,0.97,134.17,30.44,7,Q1,175.70000000000005,Medium
ENT2902,South,Large,808.47,471.43,171.12,1.64,22.2,86.2,0.43,0.64,104.36,46.57,2,Q4,337.04,High
ENT2903,North,Small,486.79,393.72,135.95,1.88,23.7,103.1,0.05,0.01,117.1,35.57,4,Q3,93.07,High
ENT2904,South,Medium,474.32,443.23,75.88,1.68,18.4,45.8,0.71,0.58,127.85,44.41,3,Q3,31.089999999999975,High
ENT2905,West,Large,468.05,532.14,243.12,1.48,26.3,130.3,0.48,0.78,103.52,46.54,0,Q1,-64.08999999999997,High
ENT2906,East,Large,593.09,346.84,8.54,0.39,26.3,24.1,0.88,0.05,63.95,56.52,3,Q1,246.25000000000006,Low
ENT2907,West,Large,576.62,401.59,207.07,0.76,35.3,128.1,0.65,0.58,97.62,59.01,1,Q2,175.03000000000003,High
ENT2908,North,Small,261.4,297.16,178.28,1.17,23.3,102.0,0.69,0.37,104.21,35.77,3,Q1,-35.76000000000005,High
ENT2909,West,Medium,370.08,447.99,43.28,0.25,15.0,101.5,0.77,0.58,76.52,47.05,1,Q1,-77.91000000000003,Medium
ENT2910,East,Large,576.1,419.85,49.77,0.3,24.9,198.2,0.42,0.25,62.24,46.03,3,Q3,156.25,Low
ENT2911,West,Small,478.25,446.09,197.77,1.88,32.5,230.7,0.79,0.67,72.35,37.18,3,Q1,32.160000000000025,High
ENT2912,North,Large,325.08,301.11,93.64,1.44,29.1,106.8,0.05,0.67,126.62,47.17,10,Q4,23.96999999999997,Medium
ENT2913,South,Large,725.04,476.56,79.72,0.62,31.4,78.6,0.77,0.54,76.64,58.66,2,Q3,248.47999999999996,Medium
ENT2914,West,Large,380.04,410.2,17.75,0.72,28.3,148.3,0.64,0.92,156.13,39.49,4,Q3,-30.159999999999968,Medium
ENT2915,North,Large,505.37,502.95,229.94,0.83,23.8,236.3,0.57,0.91,128.63,58.57,8,Q3,2.420000000000016,High
ENT2916,North,Large,474.27,356.23,264.8,0.24,20.4,193.4,0.32,0.05,118.32,36.25,0,Q1,118.03999999999996,Medium
ENT2917,East,Small,338.2,468.24,245.95,1.5,21.1,11.4,0.11,0.29,69.08,65.81,6,Q1,-130.04000000000002,High
ENT2918,East,Medium,527.74,444.5,139.81,0.44,23.0,144.0,0.65,0.36,128.13,49.67,9,Q3,83.24000000000001,Medium
ENT2919,West,Medium,558.82,552.47,160.19,1.63,29.2,297.3,0.47,0.06,89.93,42.44,0,Q2,6.350000000000023,High
ENT2920,South,Medium,429.85,388.37,72.68,1.71,25.6,105.9,0.22,0.52,63.37,56.27,9,Q4,41.48000000000002,High
ENT2921,North,Medium,449.57,344.51,51.86,1.31,17.0,132.2,0.04,0.02,105.14,74.79,0,Q2,105.06,Medium
ENT2922,West,Small,590.07,350.62,246.9,1.56,27.6,86.2,0.54,0.68,109.06,63.53,1,Q3,239.45000000000005,High
ENT2923,North,Small,203.73,289.17,239.5,0.43,32.1,149.3,0.13,0.0,84.04,49.38,9,Q4,-85.44000000000003,Low
ENT2924,North,Small,373.25,349.69,233.21,1.19,18.1,48.3,0.93,0.03,87.98,62.91,5,Q2,23.560000000000002,High
ENT2925,South,Large,532.02,165.94,139.01,1.39,28.7,74.1,0.15,0.83,96.43,72.78,10,Q4,366.08,High
ENT2926,South,Large,420.99,536.88,259.35,1.36,15.4,213.5,0.03,0.25,95.91,46.24,8,Q4,-115.88999999999999,Medium
ENT2927,West,Large,418.85,593.4,277.87,0.32,21.6,41.5,0.26,0.08,114.97,51.64,2,Q4,-174.54999999999995,Medium
ENT2928,South,Medium,635.25,385.24,98.5,0.75,19.6,277.8,0.17,0.4,94.5,41.8,4,Q4,250.01,Medium
ENT2929,South,Large,405.0,443.81,67.41,0.72,29.4,92.4,0.79,0.05,132.91,46.13,7,Q1,-38.81,Medium
ENT2930,West,Medium,796.88,416.4,139.28,1.19,34.3,172.5,0.29,0.75,106.32,47.21,9,Q3,380.48,Medium
ENT2931,South,Large,236.82,268.69,53.8,1.55,31.3,96.5,0.25,0.49,66.8,45.59,5,Q4,-31.870000000000005,Medium
ENT2932,East,Medium,168.2,502.63,265.2,1.18,31.1,143.4,0.99,0.55,123.09,61.77,2,Q1,-334.43,High
ENT2933,North,Large,631.84,517.55,101.4,1.53,21.3,271.1,0.15,0.75,83.18,31.2,1,Q2,114.29000000000008,High
ENT2934,North,Large,352.41,295.9,172.85,0.29,28.9,20.6,0.08,0.78,122.83,50.26,2,Q2,56.51000000000005,Medium
ENT2935,North,Small,354.94,432.99,178.42,1.77,27.2,256.9,0.31,0.14,106.83,49.42,5,Q1,-78.05000000000001,High
ENT2936,North,Large,647.71,373.72,154.5,1.12,20.1,167.3,0.41,0.28,83.65,45.29,4,Q2,273.99,Medium
ENT2937,West,Large,425.41,518.99,46.96,0.17,31.4,199.5,0.76,0.18,91.64,58.24,7,Q2,-93.57999999999998,Low
ENT2938,North,Small,636.55,391.71,297.3,1.32,28.2,16.8,0.96,0.05,109.13,57.99,9,Q1,244.83999999999997,High
ENT2939,North,Medium,408.44,394.42,51.78,1.08,24.9,228.4,0.76,0.54,105.43,50.47,1,Q1,14.019999999999982,High
ENT2940,North,Small,554.38,582.09,225.45,0.52,30.1,38.3,0.73,0.25,119.09,53.13,1,Q1,-27.710000000000036,Medium
ENT2941,North,Small,423.29,271.46,237.41,1.55,26.7,289.4,0.99,0.15,108.66,49.51,3,Q1,151.83000000000004,High
ENT2942,East,Medium,362.03,424.81,43.55,1.87,32.0,239.8,0.77,0.51,100.0,56.23,8,Q2,-62.78000000000003,High
ENT2943,North,Large,759.59,408.87,279.95,0.71,35.4,147.9,0.14,0.63,102.07,65.75,4,Q4,350.72,Medium
ENT2944,East,Medium,667.47,339.64,146.33,1.04,24.6,277.3,0.46,0.77,96.23,60.66,6,Q1,327.83000000000004,Medium
ENT2945,West,Large,391.0,603.98,188.66,0.34,24.5,50.7,0.5,0.02,110.55,72.37,6,Q3,-212.98000000000002,Low
ENT2946,South,Large,473.24,433.65,192.66,1.87,23.5,297.5,0.3,0.53,108.39,58.41,5,Q4,39.59000000000003,High
ENT2947,North,Medium,721.43,467.18,151.49,0.71,26.1,215.0,0.16,0.27,105.13,31.63,5,Q2,254.24999999999994,Medium
ENT2948,South,Small,351.77,481.46,42.61,0.47,32.8,29.5,0.71,0.99,146.04,56.44,8,Q4,-129.69,Medium
ENT2949,South,Medium,359.88,367.91,225.53,1.01,20.7,161.0,0.28,0.16,107.6,42.61,3,Q2,-8.03000000000003,Medium
ENT2950,West,Large,570.51,524.18,174.54,0.18,19.1,213.3,0.62,0.44,124.61,63.12,1,Q1,46.33000000000004,Medium
ENT2951,South,Medium,840.57,504.05,35.6,0.58,27.2,183.9,0.32,0.97,86.98,47.27,6,Q2,336.52000000000004,Medium
ENT2952,East,Medium,508.07,387.79,210.1,0.23,25.8,127.2,0.51,0.21,100.21,36.74,5,Q1,120.27999999999997,Medium
ENT2953,South,Large,657.47,493.83,210.83,0.34,27.0,74.4,0.34,0.81,57.19,53.38,3,Q2,163.64000000000004,Medium
ENT2954,South,Small,347.38,523.99,164.55,0.31,16.2,71.5,0.41,0.24,101.79,47.23,0,Q1,-176.61,Medium
ENT2955,South,Medium,554.16,479.51,27.16,1.76,33.7,278.1,0.73,0.08,87.74,54.24,3,Q2,74.64999999999998,High
ENT2956,North,Large,446.06,316.48,105.79,1.87,27.0,70.4,0.88,0.04,85.86,53.51,5,Q3,129.57999999999998,High
ENT2957,North,Large,779.99,390.76,15.28,1.0,38.2,288.7,0.51,0.95,104.29,53.62,10,Q1,389.23,Medium
ENT2958,East,Medium,739.8,447.54,143.28,1.3,28.1,63.1,0.61,0.21,91.95,53.74,2,Q1,292.25999999999993,High
ENT2959,East,Small,841.91,425.21,271.93,1.42,24.0,115.3,0.86,0.29,69.13,58.73,0,Q3,416.7,High
ENT2960,North,Medium,395.68,325.48,0.68,0.84,27.3,3.7,0.14,0.97,95.92,51.77,1,Q1,70.19999999999999,Medium
ENT2961,East,Small,505.32,371.34,79.99,0.8,33.4,270.9,0.16,0.66,170.93,48.76,5,Q4,133.98000000000002,Medium
ENT2962,North,Small,556.28,435.19,239.96,1.38,22.4,31.3,0.36,0.49,108.44,47.46,0,Q4,121.08999999999997,High
ENT2963,West,Small,401.53,249.08,2.96,0.82,28.9,107.2,0.31,0.44,105.58,46.44,5,Q2,152.44999999999996,Medium
ENT2964,South,Small,519.66,401.93,3.05,1.2,28.2,252.8,0.99,0.05,77.38,47.3,0,Q4,117.72999999999996,Medium
ENT2965,South,Medium,636.35,469.66,183.25,1.08,29.0,237.6,0.56,0.84,75.16,58.61,0,Q2,166.69,High
ENT2966,East,Large,417.45,428.29,236.76,1.1,21.5,252.5,0.52,0.76,81.28,63.31,5,Q2,-10.840000000000032,High
ENT2967,North,Large,394.5,314.25,232.95,1.68,29.2,274.2,0.58,0.09,105.61,57.97,0,Q4,80.25,High
ENT2968,North,Large,384.55,331.85,233.87,1.44,28.8,273.3,0.88,0.35,75.58,53.1,8,Q3,52.69999999999999,High
ENT2969,East,Large,298.44,548.7,108.3,1.93,33.8,231.1,0.24,0.89,128.58,50.95,1,Q3,-250.26000000000005,High
ENT2970,North,Large,628.1,306.24,264.82,1.6,34.9,174.7,0.51,0.24,76.76,52.4,8,Q2,321.86,High
ENT2971,West,Large,394.15,518.57,3.85,0.38,27.9,168.5,0.27,0.61,116.15,52.51,4,Q3,-124.42000000000007,Low
ENT2972,South,Medium,378.33,337.87,93.66,1.5,27.1,3.9,0.78,0.49,105.35,44.1,4,Q1,40.45999999999998,High
ENT2973,East,Small,579.36,513.02,101.16,1.36,21.2,216.8,0.78,0.82,130.08,42.84,9,Q3,66.34000000000003,High
ENT2974,East,Large,498.41,454.11,49.67,1.33,25.0,68.0,0.96,0.04,78.11,50.9,7,Q1,44.30000000000001,Medium
ENT2975,North,Medium,421.17,365.2,100.87,1.01,23.7,248.6,0.45,0.82,161.36,41.5,0,Q4,55.97000000000003,High
ENT2976,East,Large,621.59,223.35,175.77,0.22,30.9,166.1,0.16,0.14,103.8,42.13,8,Q2,398.24,Low
ENT2977,West,Large,415.18,439.86,156.08,1.91,27.5,296.2,0.9,0.02,123.95,43.26,0,Q2,-24.680000000000007,High
ENT2978,North,Small,173.46,418.16,95.83,1.72,21.1,63.1,0.89,0.6,107.85,61.88,4,Q2,-244.70000000000002,High
ENT2979,North,Small,699.99,441.39,224.8,1.02,21.8,217.0,0.23,0.26,78.76,64.96,7,Q3,258.6,Medium
ENT2980,North,Small,375.77,453.94,214.44,0.4,38.8,164.3,0.28,0.71,84.63,50.03,0,Q2,-78.17000000000002,Medium
ENT2981,North,Large,392.16,268.59,84.21,1.67,23.9,279.5,0.31,0.47,100.5,50.63,4,Q3,123.57000000000005,High
ENT2982,West,Large,392.82,439.33,96.97,0.92,29.4,79.8,0.45,0.61,84.55,57.24,2,Q2,-46.50999999999999,Medium
ENT2983,North,Large,508.94,474.25,86.26,0.84,26.1,17.8,0.83,0.69,102.98,41.06,7,Q1,34.69,Medium
ENT2984,East,Small,458.86,473.07,38.66,1.36,24.8,163.2,0.14,0.93,117.65,51.22,2,Q3,-14.20999999999998,High
ENT2985,West,Medium,648.21,274.69,225.83,1.54,31.9,156.5,0.7,0.82,125.63,69.85,7,Q1,373.52000000000004,High
ENT2986,South,Large,746.77,515.43,13.88,0.22,23.7,93.5,0.35,0.5,133.4,49.4,10,Q1,231.34000000000003,Low
ENT2987,South,Large,398.12,442.87,45.17,1.56,24.5,296.0,0.2,0.44,99.09,48.96,10,Q4,-44.75,Medium
ENT2988,East,Large,359.3,455.55,31.59,1.49,32.9,20.9,0.34,0.65,91.53,49.17,1,Q4,-96.25,High
ENT2989,East,Medium,421.71,310.43,247.6,1.22,24.1,170.9,0.53,0.73,65.35,47.65,9,Q1,111.27999999999997,High
ENT2990,West,Large,565.86,475.71,13.2,0.74,19.0,78.1,0.92,0.17,52.83,54.29,2,Q2,90.15000000000003,Medium
ENT2991,South,Medium,482.55,227.61,199.39,0.41,20.4,0.6,0.63,0.03,98.06,53.07,0,Q4,254.94,Medium
ENT2992,South,Large,424.94,315.18,13.34,0.3,28.6,296.4,0.61,0.45,125.05,29.57,0,Q4,109.75999999999999,Medium
ENT2993,South,Medium,305.45,526.66,235.93,0.1,22.5,144.5,0.11,0.1,102.42,55.82,3,Q1,-221.20999999999998,Low
ENT2994,South,Large,168.67,470.86,273.81,0.49,31.6,257.2,0.08,0.27,108.35,40.38,4,Q1,-302.19000000000005,Medium
ENT2995,South,Small,349.29,429.15,146.05,0.88,26.1,252.0,0.13,0.58,79.57,56.7,2,Q1,-79.85999999999996,Medium
ENT2996,North,Small,689.66,494.37,241.36,0.56,29.8,243.7,0.1,0.15,91.06,50.36,1,Q3,195.28999999999996,Medium
ENT2997,East,Small,565.4,501.32,211.92,0.69,27.8,137.7,0.58,0.03,123.39,51.41,0,Q3,64.07999999999998,Medium
ENT2998,North,Small,471.27,475.79,238.69,0.84,31.3,268.8,0.45,0.55,108.85,52.15,2,Q3,-4.520000000000039,Medium
ENT2999,South,Large,609.47,378.26,230.03,0.69,35.4,110.2,0.0,0.47,90.7,44.61,0,Q3,231.21000000000004,Medium
ENT3000,West,Small,306.82,312.2,61.61,1.48,28.8,122.5,0.35,0.31,113.39,44.06,9,Q3,-5.3799999999999955,Medium
ENT3001,West,Medium,508.51,333.66,149.87,1.03,28.6,76.7,0.13,0.47,102.44,57.48,9,Q3,174.84999999999997,Medium
ENT3002,South,Small,232.05,541.06,288.12,0.14,31.6,134.4,0.99,0.68,121.7,44.82,5,Q4,-309.00999999999993,Medium
ENT3003,South,Small,551.9,272.45,103.06,0.53,23.2,296.0,0.46,0.11,109.74,39.42,10,Q3,279.45,Low
ENT3004,West,Small,538.93,449.08,291.15,1.45,28.7,172.0,0.43,0.26,93.45,54.83,2,Q2,89.84999999999997,High
ENT3005,North,Large,542.5,449.24,174.95,0.67,21.4,249.3,0.64,0.79,95.55,54.35,3,Q3,93.25999999999999,Medium
ENT3006,North,Small,675.14,546.81,138.48,1.85,22.2,79.0,0.36,0.67,72.57,49.62,7,Q1,128.33000000000004,High
ENT3007,South,Medium,616.4,448.96,197.33,1.45,23.6,286.8,0.72,0.27,67.62,52.17,9,Q2,167.44,High
ENT3008,North,Small,318.66,357.68,244.75,0.65,32.3,4.0,0.9,0.4,91.14,51.16,4,Q3,-39.01999999999998,Medium
ENT3009,West,Small,677.41,359.25,118.26,1.08,25.3,279.1,0.5,0.12,127.07,56.11,10,Q3,318.15999999999997,Medium
ENT3010,North,Small,468.58,399.42,9.89,1.37,22.1,269.4,0.38,0.25,108.56,58.38,4,Q1,69.15999999999997,Medium
ENT3011,South,Medium,204.48,513.27,212.64,0.47,29.8,20.2,0.52,0.84,94.17,55.23,7,Q1,-308.78999999999996,Medium
ENT3012,West,Small,483.69,480.65,286.85,0.57,17.8,181.5,0.6,0.44,113.21,58.96,9,Q1,3.0400000000000205,Medium
ENT3013,North,Medium,597.07,291.43,187.5,1.06,16.6,235.6,0.85,0.64,122.31,66.23,9,Q2,305.64000000000004,High
ENT3014,East,Medium,347.92,427.87,56.52,1.86,24.7,121.1,0.39,0.16,87.81,54.63,10,Q2,-79.94999999999999,High
ENT3015,West,Small,699.93,482.53,74.47,0.75,24.7,27.6,0.05,0.18,87.9,49.44,9,Q2,217.39999999999998,Low
ENT3016,West,Medium,361.5,376.28,272.93,0.86,31.2,248.8,0.63,0.94,163.83,34.34,3,Q4,-14.779999999999973,High
ENT3017,East,Large,427.84,184.0,4.07,0.46,32.0,139.9,0.99,0.84,82.15,36.98,7,Q4,243.83999999999997,Medium
ENT3018,East,Small,400.29,380.35,164.62,1.23,25.5,79.0,0.85,0.79,88.95,53.74,9,Q4,19.939999999999998,High
ENT3019,West,Small,243.65,251.49,47.6,1.51,25.0,21.3,0.76,0.33,92.85,47.45,4,Q2,-7.840000000000003,High
ENT3020,East,Medium,351.03,235.65,84.83,0.94,22.1,192.1,0.18,0.56,80.03,45.09,5,Q4,115.37999999999997,Medium
ENT3021,South,Medium,393.22,506.52,92.09,1.53,25.5,12.7,0.75,0.49,61.47,55.72,0,Q4,-113.29999999999995,High
ENT3022,South,Small,480.48,652.1,65.78,0.67,13.2,237.3,0.08,0.96,101.81,57.13,8,Q1,-171.62,Medium
ENT3023,South,Large,49.78,536.43,237.71,1.44,23.7,231.2,0.49,0.24,87.44,53.36,3,Q1,-486.65,High
ENT3024,West,Medium,607.48,138.94,99.66,0.59,25.6,96.9,0.37,0.95,108.88,46.07,0,Q4,468.54,Medium
ENT3025,East,Medium,606.0,382.7,103.65,1.58,22.1,141.7,0.91,0.71,83.29,69.75,6,Q4,223.3,High
ENT3026,East,Large,677.22,341.03,135.9,1.68,22.8,200.8,0.16,0.41,125.17,49.2,9,Q4,336.19000000000005,High
ENT3027,North,Large,276.25,252.91,270.69,1.62,24.5,287.7,0.79,0.27,98.94,59.17,3,Q4,23.340000000000003,High
ENT3028,North,Small,456.08,446.49,206.45,0.51,26.0,156.0,0.05,0.76,83.19,47.8,4,Q1,9.589999999999975,Medium
ENT3029,East,Large,641.22,381.52,18.52,1.42,30.3,299.0,0.7,0.82,86.34,39.5,10,Q1,259.70000000000005,High
ENT3030,East,Small,654.12,283.59,11.78,1.12,28.1,97.5,0.29,0.36,94.96,50.81,6,Q4,370.53000000000003,Medium
ENT3031,East,Large,721.84,194.37,169.92,1.97,30.4,157.9,0.98,0.17,127.38,74.93,6,Q1,527.47,High
ENT3032,West,Medium,515.41,339.11,266.12,0.79,28.9,34.7,0.67,0.49,88.34,59.8,8,Q3,176.29999999999995,Medium
ENT3033,East,Small,491.6,400.79,96.98,1.57,26.6,166.9,0.31,0.47,67.79,49.02,8,Q1,90.81,High
ENT3034,North,Small,266.31,388.16,74.33,0.8,37.2,160.9,0.24,0.73,134.82,55.67,6,Q1,-121.85000000000002,Medium
ENT3035,West,Small,659.73,506.28,224.46,0.85,22.4,254.6,0.64,0.97,63.91,46.82,9,Q4,153.45000000000005,High
ENT3036,East,Large,430.95,433.8,180.63,0.31,21.4,299.0,0.27,0.53,147.05,56.94,8,Q3,-2.8500000000000227,Low
ENT3037,North,Medium,505.09,365.54,169.51,0.56,25.2,295.9,0.19,0.73,63.17,69.42,4,Q2,139.54999999999995,Medium
ENT3038,West,Small,495.08,318.28,44.79,0.41,25.7,70.9,0.65,0.35,92.14,44.72,1,Q1,176.8,Medium
ENT3039,East,Small,140.8,222.91,52.79,0.4,26.7,101.5,0.72,0.6,91.25,52.73,8,Q3,-82.10999999999999,Medium
