Enterprise_ID,Region,Enterprise_Size,Revenue,Expenses,Loan_Amount,Debt_to_Equity,Avg_Temperature,Rainfall,Drought_Index,Flood_Risk_Score,Commodity_Price_Index,Input_Cost_Index,Policy_Support_Score,Quarter,Net_Profit,Financial_Risk_Level,landholding_size,irrigation_type,yield
ENT2672,West,Medium,502.05,388.9,180.83,1.84,22.4,170.7,0.48,0.94,99.69,46.44,4,Q4,113.15000000000003,High,5.732456041073901,Canal,2.210087085848624
ENT2673,South,Small,570.25,349.11,194.21,1.21,19.6,146.4,0.76,0.28,139.2,39.71,3,Q2,221.14,High,3.852827533130471,Drip,1.1454883778513316
ENT2674,East,Large,582.5,364.24,156.77,0.82,17.4,258.6,0.81,0.92,119.0,35.49,1,Q3,218.26,High,22.536568463505603,Canal,4.18827051737534
ENT2675,East,Medium,572.56,311.96,156.41,0.29,26.8,196.1,0.22,0.87,103.85,63.85,2,Q3,260.6,Medium,12.533129318792572,Drip,6.242416709350639
ENT2676,North,Medium,330.04,453.68,110.92,0.43,16.2,47.5,0.47,0.41,111.48,51.8,2,Q1,-123.64,Medium,12.16325343476028,Sprinkler,5.918482914017078
ENT2677,North,Small,573.06,523.68,37.02,1.39,27.6,42.9,0.77,0.0,105.59,46.99,4,Q1,49.38,Medium,2.4711439510246116,Drip,3.9174160218001153
ENT2678,South,Large,665.1,312.67,115.65,0.13,25.6,167.2,0.68,0.84,74.48,52.36,2,Q2,352.43,Medium,41.12467314954367,Rainfed,6.017149292473835
ENT2679,East,Medium,660.78,388.32,103.6,1.78,35.4,13.9,0.59,0.29,104.11,37.33,2,Q1,272.46,High,11.42278163507115,Sprinkler,1.7217454849221214
ENT2680,East,Medium,304.73,290.48,177.59,1.22,29.0,118.1,0.32,0.76,86.08,36.89,1,Q4,14.25,High,5.383615547879747,Rainfed,4.414282229405082
ENT2681,North,Small,401.65,438.8,256.88,0.19,28.6,119.7,0.61,0.57,89.09,67.3,1,Q2,-37.150000000000034,Medium,2.070370706911886,Sprinkler,5.770085095538094
ENT2682,East,Small,343.32,422.42,112.61,0.56,22.6,58.9,0.61,0.22,94.33,51.94,4,Q4,-79.10000000000002,Medium,4.341920902968777,Drip,6.276274154195498
ENT2683,West,Large,550.97,342.1,212.92,1.23,23.2,90.3,0.43,0.65,58.41,54.14,1,Q3,208.87,High,27.088883172225863,Drip,6.132274764802427
ENT2684,North,Small,267.25,391.73,243.55,0.17,23.9,99.0,0.96,0.76,96.65,50.08,1,Q1,-124.48000000000002,Medium,2.5163761946877448,Rainfed,7.2517905261976825
ENT2685,South,Large,331.59,486.53,63.53,1.58,25.8,3.5,0.65,0.47,66.41,43.68,2,Q3,-154.94,High,20.796702079355995,Borewell,6.269607349114196
ENT2686,North,Medium,400.23,239.26,270.5,1.85,23.1,241.8,0.85,0.75,116.74,43.68,3,Q4,160.97000000000003,High,11.428020501620825,Drip,6.09153568222713
ENT2687,East,Large,230.48,270.82,21.13,1.93,28.9,287.2,0.13,0.4,58.97,39.66,2,Q3,-40.34,High,39.268825090943224,Borewell,5.632455512076229
ENT2688,South,Large,495.83,458.18,270.52,1.49,24.1,86.8,0.76,0.98,65.3,61.4,3,Q1,37.64999999999998,High,47.09659565540666,Sprinkler,6.352304716643485
ENT2689,North,Large,184.03,405.45,49.09,1.73,31.6,33.6,0.6,0.24,62.37,54.77,1,Q1,-221.42,High,28.811173308143417,Borewell,6.030444386595988
ENT2690,West,Medium,572.8,392.98,101.15,1.26,21.9,286.1,0.31,0.78,106.24,44.65,1,Q1,179.81999999999994,High,12.697723073855855,Rainfed,5.294206329181848
ENT2691,West,Small,440.45,494.3,181.57,0.97,29.7,222.2,0.14,0.75,99.88,57.38,1,Q3,-53.85000000000002,Medium,3.1237507136483753,Canal,3.376921273218776
ENT2692,North,Medium,406.4,470.44,271.71,1.45,35.7,267.3,0.38,0.53,134.13,41.88,4,Q1,-64.04000000000002,High,13.828364906780791,Canal,1.4101775765385276
ENT2693,West,Small,430.89,571.51,76.71,0.53,34.8,108.3,0.44,0.35,108.64,60.22,3,Q2,-140.62,Low,1.0396952845113425,Rainfed,7.187997837528851
ENT2694,West,Large,490.94,489.49,229.07,0.31,21.7,145.2,0.14,0.45,64.79,41.61,1,Q2,1.4499999999999886,Medium,23.17526790926532,Canal,5.448279289358491
ENT2695,West,Large,588.93,452.57,213.13,1.55,31.8,279.1,0.67,0.63,83.17,51.54,2,Q1,136.35999999999996,High,40.759457106497784,Rainfed,6.039608176566249
ENT2696,South,Large,697.56,394.6,47.91,1.92,14.9,137.9,0.31,0.53,103.86,43.22,2,Q2,302.9599999999999,High,15.274572243421812,Drip,3.75231531487516
ENT2697,West,Large,652.09,385.58,143.84,1.2,18.2,201.6,0.81,0.76,106.63,64.78,4,Q4,266.51000000000005,High,33.873068456776906,Borewell,3.8038291262046204
ENT2698,West,Large,834.75,399.68,144.45,1.02,29.0,211.4,0.65,0.36,64.2,64.46,1,Q1,435.07,High,42.78183824604139,Canal,5.6888058193377615
ENT2699,West,Small,601.29,422.3,91.38,1.12,28.2,251.1,0.31,0.11,118.04,57.31,4,Q3,178.98999999999995,Medium,4.09596551261105,Drip,7.576633684660466
ENT2700,South,Small,521.05,279.33,233.98,1.01,29.0,292.6,0.36,0.51,82.67,49.26,3,Q2,241.72,Medium,4.091685927504461,Canal,3.4388073723944297
ENT2701,North,Large,431.45,426.36,277.78,0.94,23.6,100.5,0.94,0.26,83.08,45.24,1,Q2,5.089999999999975,High,38.41150369665162,Sprinkler,6.059790084680003
ENT2702,East,Medium,436.43,375.67,214.97,1.9,20.4,74.2,0.95,0.62,121.47,52.15,2,Q2,60.75999999999999,High,11.14903014566936,Rainfed,5.1098014663612386
ENT2703,West,Medium,580.86,435.71,291.89,1.01,17.0,23.3,0.42,0.52,100.21,42.99,1,Q2,145.15000000000003,High,9.824236015947289,Rainfed,3.151546072925556
ENT2704,North,Large,350.08,342.23,15.14,0.25,21.7,257.0,0.68,0.78,106.8,58.9,4,Q4,7.849999999999966,Low,27.130229575652272,Drip,4.776083070657798
ENT2705,West,Small,534.35,334.06,11.17,1.55,29.3,87.8,0.98,0.58,110.57,48.04,3,Q4,200.29,High,4.080632847028384,Sprinkler,1.4491581061549317
ENT2706,South,Medium,497.17,423.07,268.16,0.84,30.3,14.9,0.99,0.43,68.85,50.99,1,Q4,74.10000000000002,High,12.47224645088587,Borewell,2.3294166761603226
ENT2707,North,Medium,390.79,447.73,269.34,1.45,27.5,259.6,0.07,0.12,104.99,52.49,1,Q2,-56.94,High,8.11703321492812,Sprinkler,3.53372024298288
ENT2708,South,Medium,342.32,339.61,32.14,1.2,27.0,153.0,0.55,0.12,138.5,65.5,3,Q4,2.7099999999999795,Medium,8.062392452284005,Sprinkler,3.4776982274865524
ENT2709,West,Large,878.71,531.92,107.23,1.46,34.5,251.5,0.73,0.64,95.82,49.53,1,Q3,346.7900000000001,High,17.51326409059142,Borewell,2.5673283254653914
ENT2710,West,Medium,290.51,531.23,250.62,0.22,33.0,166.3,0.19,0.88,107.51,68.07,3,Q4,-240.72000000000003,Medium,5.723572577413266,Borewell,7.233835997633318
ENT2711,South,Medium,489.84,241.77,38.56,0.16,30.7,94.1,0.82,0.41,150.83,58.67,3,Q2,248.07,Low,13.811051483565658,Sprinkler,5.855141956252263
ENT2712,East,Medium,683.39,322.3,80.23,0.82,31.8,38.9,0.47,0.53,130.88,58.61,2,Q1,361.09,Medium,7.566616898959144,Canal,6.168162186330568
ENT2713,South,Medium,579.36,411.62,204.3,1.42,27.7,131.1,0.5,0.59,91.22,43.86,4,Q2,167.74,High,10.92984747755494,Canal,3.38975697104888
ENT2714,West,Small,428.97,437.08,294.57,0.52,28.4,8.0,0.27,0.48,109.82,38.05,1,Q1,-8.109999999999957,Medium,2.486957179625321,Sprinkler,7.143309022272097
ENT2715,South,Large,321.18,613.23,239.14,0.92,22.1,180.7,0.3,0.06,115.07,50.92,2,Q4,-292.05,Medium,25.302185828038233,Canal,7.339898862198738
ENT2716,East,Large,519.47,414.09,233.2,1.96,27.9,128.3,0.08,0.59,143.15,39.38,3,Q4,105.38000000000004,High,41.71578270130455,Borewell,4.166959535637661
ENT2717,South,Small,104.07,388.36,102.8,0.51,22.8,42.5,0.93,0.14,81.74,32.08,3,Q1,-284.29,Medium,3.585834966551722,Borewell,7.562788859393299
ENT2718,East,Small,525.48,286.2,198.4,1.71,32.2,159.1,0.38,0.56,161.37,45.33,2,Q3,239.28000000000003,High,4.896777775265429,Canal,5.297047690381532
ENT2719,East,Large,505.22,241.46,33.93,1.67,29.1,240.3,0.16,0.78,105.79,33.79,3,Q2,263.76,High,40.508776303246094,Borewell,6.037870382659147
ENT2720,South,Medium,660.52,386.63,297.68,1.79,23.9,292.4,0.14,0.01,93.74,59.76,3,Q3,273.89,High,14.966832779346797,Rainfed,5.296695382763785
ENT2721,South,Medium,328.5,605.74,144.18,1.84,29.5,158.2,0.41,0.43,112.43,38.7,2,Q2,-277.24,High,12.507902311797878,Borewell,1.6537494654497444
ENT2722,North,Large,451.48,378.82,191.64,1.06,31.6,38.9,0.63,0.75,92.74,33.55,1,Q2,72.66000000000003,High,22.364716930953136,Sprinkler,3.8396374359767673
ENT2723,West,Medium,565.54,322.73,262.85,1.4,21.6,243.2,0.78,0.53,93.3,44.53,1,Q3,242.81,High,8.552896432193187,Drip,1.8878667093896455
ENT2724,East,Small,530.84,445.21,0.29,1.28,24.7,208.7,0.92,0.24,88.62,55.89,1,Q3,85.63000000000005,Medium,2.831983036014286,Canal,3.043406046131543
ENT2725,North,Medium,298.6,199.44,292.79,0.69,21.1,286.2,0.64,0.7,89.09,45.66,3,Q1,99.16000000000004,High,5.310568760351556,Canal,2.5791942191731065
ENT2726,South,Medium,402.87,407.93,107.75,0.63,25.8,160.6,0.42,0.78,66.26,58.2,3,Q4,-5.060000000000002,Medium,10.541812554487988,Borewell,7.4024359132347
ENT2727,West,Medium,709.99,482.44,101.88,0.75,32.7,107.1,0.42,0.36,67.35,56.34,3,Q4,227.55,Medium,12.62032721039051,Borewell,4.199370295180257
ENT2728,North,Large,538.9,305.24,43.52,0.52,26.0,288.9,0.57,0.3,83.94,53.16,2,Q1,233.66,Medium,29.95210595486421,Drip,7.8507698129586085
ENT2729,East,Small,250.38,536.89,257.46,1.54,28.9,161.5,0.54,0.55,105.37,43.77,2,Q1,-286.51,High,1.9864145399120985,Drip,4.965971019833114
ENT2730,North,Medium,632.48,465.97,261.25,1.93,23.3,4.8,0.64,0.37,85.51,54.33,2,Q4,166.51,High,5.334265330932216,Sprinkler,2.744987703255388
ENT2731,East,Large,260.11,537.79,6.0,1.75,30.3,142.1,0.5,0.84,142.32,25.9,3,Q3,-277.67999999999995,High,33.02315730300557,Rainfed,4.906600875539938
ENT2732,South,Medium,453.95,262.37,16.72,0.51,25.7,0.7,0.06,0.78,112.76,48.89,2,Q4,191.58,Low,7.3707039117417805,Sprinkler,4.095474113500577
ENT2733,West,Small,584.49,381.93,275.5,0.2,29.8,221.3,0.5,0.31,86.59,61.71,2,Q2,202.56,Medium,1.2313777977886424,Canal,7.919867790911869
ENT2734,West,Medium,682.06,492.21,36.86,1.54,30.3,169.8,0.02,0.46,136.13,43.73,1,Q1,189.85,Medium,5.723763931941225,Borewell,7.23632491952482
ENT2735,West,Small,149.31,250.21,186.28,0.84,20.7,32.9,0.18,0.89,95.68,53.28,1,Q4,-100.9,Medium,4.770897276376449,Sprinkler,3.1311939439116454
ENT2736,South,Medium,606.74,494.71,185.9,1.67,22.6,243.9,0.39,0.15,95.52,31.79,3,Q3,112.03000000000004,High,7.232554010693609,Borewell,6.109285587906255
ENT2737,East,Small,629.26,382.02,260.92,1.58,23.9,160.9,0.55,0.75,112.85,57.39,3,Q4,247.24,High,4.965311606256883,Borewell,6.098606321134875
ENT2738,South,Medium,416.45,493.96,171.8,1.29,34.9,34.2,0.18,0.32,98.52,46.93,4,Q1,-77.50999999999999,Medium,9.258931550366817,Sprinkler,3.4119062601063916
ENT2739,West,Small,513.64,421.75,130.2,0.59,32.8,48.0,0.28,0.12,101.96,46.8,1,Q2,91.89,Medium,4.851073401012824,Sprinkler,6.353188731632228
ENT2740,South,Medium,53.30070970605124,541.08,292.31,0.3,26.5,246.6,0.37,0.12,113.44,46.6,1,Q3,-438.3308179255276,Medium,10.540583834602106,Drip,6.234633489828427
ENT2741,South,Medium,87.8,270.81,68.64,0.58,39.7,106.6,0.2,0.28,77.18,52.91,1,Q3,-183.01,Medium,14.308328641758074,Rainfed,4.0939437290379175
ENT2742,South,Large,666.28,432.91,78.82,1.07,19.4,246.3,1.0,0.55,97.86,45.61,1,Q2,233.36999999999995,High,40.257037260164495,Drip,5.83182988434935
ENT2743,East,Large,419.17,248.84,25.43,1.96,24.8,20.9,0.8,0.91,81.22,51.21,2,Q3,170.33,High,19.930979219963955,Rainfed,2.179385560037818
ENT2744,North,Small,448.07,441.95,292.6,0.22,31.9,73.2,0.81,0.3,106.99,37.64,2,Q3,6.1200000000000045,Medium,1.5632117955707043,Sprinkler,5.447225906156239
ENT2745,North,Medium,535.2,432.78,211.91,0.48,26.2,229.4,0.57,0.2,71.78,45.77,3,Q4,102.42000000000009,Medium,6.397205669789541,Rainfed,3.04961603581544
ENT2746,South,Small,445.11,371.49,3.63,1.29,21.8,192.5,0.96,0.48,131.5,52.93,2,Q3,73.62,High,4.125287422989221,Canal,6.778154068623904
ENT2747,North,Large,431.2,321.62,211.29,0.68,28.0,92.0,0.73,0.16,88.16,48.26,3,Q1,109.57999999999998,Medium,30.994312586980172,Drip,6.757818158884547
ENT2748,North,Small,559.17,367.46,121.24,1.73,39.4,280.8,0.33,0.27,93.33,53.46,1,Q2,191.71,High,1.5878508383528387,Drip,2.8330464779899063
ENT2749,South,Small,275.67,409.77,290.26,0.36,21.8,63.3,0.61,0.99,97.7,56.15,3,Q1,-134.09999999999997,Medium,4.244495079733884,Drip,4.7083701997564145
ENT2750,South,Large,673.99,428.42,83.22,1.93,22.3,254.9,0.54,0.56,80.68,56.12,2,Q2,245.57,High,20.866498965132028,Borewell,2.0565591708387374
ENT2751,West,Medium,465.46,593.23,213.09,1.83,20.6,208.7,0.58,0.78,104.65,56.76,4,Q3,-127.77000000000004,High,6.4112611829932185,Borewell,4.93083845923871
ENT2752,North,Small,349.15,487.34,188.23,1.79,23.9,36.3,0.82,0.21,122.19,29.74,3,Q2,-138.19,High,3.696521182144252,Sprinkler,1.4839125997797429
ENT2753,East,Large,328.97,341.31,3.61,0.43,31.4,166.5,0.51,0.52,93.4,38.29,1,Q3,-12.339999999999977,Medium,19.272989757793145,Sprinkler,7.202033277818571
ENT2754,South,Medium,506.4,457.94,265.57,0.73,33.8,279.0,0.73,0.51,91.51,68.15,1,Q3,48.45999999999998,High,5.875745629862382,Borewell,6.42733472460365
ENT2755,West,Large,454.05,488.13,41.88,1.63,19.7,185.7,0.25,0.81,112.88,59.73,2,Q2,-34.079999999999984,High,17.5308701170477,Drip,4.556893451241275
ENT2756,East,Small,267.67,334.4,199.08,1.63,29.0,158.6,0.93,0.02,111.65,46.07,2,Q3,-66.72999999999996,High,2.1620180226856816,Borewell,2.183534902234855
ENT2757,North,Medium,409.72,470.22,232.66,1.44,29.9,109.9,0.09,0.86,102.49,55.9,1,Q1,-60.5,High,7.086519131584311,Rainfed,3.686592883496561
ENT2758,West,Medium,378.62,251.33,189.28,0.95,22.6,236.6,0.99,0.08,124.34,44.04,3,Q2,127.29,Medium,11.652728362369107,Drip,5.386199374044656
ENT2759,South,Large,689.28,330.76,29.13,0.69,29.7,273.9,0.63,0.92,108.26,56.48,2,Q2,358.52,Medium,34.60945264589405,Borewell,6.0231238610112685
ENT2760,East,Large,519.57,257.58,292.55,1.93,27.9,226.0,0.47,0.14,135.48,40.4,3,Q2,261.99000000000007,High,17.963665433494146,Sprinkler,5.418146659800269
ENT2761,South,Large,735.4,378.89,71.05,0.36,31.5,217.6,0.31,0.53,93.94,53.87,3,Q3,356.51,Low,46.63110197131296,Borewell,5.771073576594414
ENT2762,North,Medium,393.5,352.64,188.36,0.18,14.9,57.7,0.41,0.1,77.15,48.08,4,Q1,40.860000000000014,Low,12.35953560515178,Canal,4.756569604109279
ENT2763,East,Medium,456.33,360.3,239.15,0.12,27.5,250.2,0.78,0.45,127.82,57.45,4,Q2,96.02999999999996,Medium,8.012312947939082,Borewell,7.454586402824515
ENT2764,North,Small,557.98,481.55,281.77,1.57,30.1,12.2,0.14,0.3,64.73,73.41,1,Q3,76.43,High,2.7906937016416733,Drip,2.7595624813698105
ENT2765,North,Medium,590.62,409.06,181.2,0.21,31.2,227.2,0.25,0.42,83.11,50.8,1,Q4,181.56,Low,10.994305420276216,Borewell,5.331280271217475
ENT2766,West,Small,608.15,480.03,77.72,1.12,30.0,63.3,0.12,0.55,80.31,31.13,1,Q4,128.12,Medium,4.831736484227082,Sprinkler,6.877824192337403
ENT2767,South,Large,366.83,562.64,250.99,0.8,20.0,146.2,0.43,0.46,101.22,52.03,3,Q4,-195.81,Medium,34.93977476994766,Rainfed,3.3043633264570045
ENT2768,East,Large,371.05,609.47,48.97,0.38,33.1,208.6,0.39,0.02,98.46,49.07,3,Q1,-238.42,Low,25.712071937566158,Canal,6.526676084056506
ENT2769,North,Medium,446.69,386.02,6.68,1.51,29.7,227.7,0.65,0.86,124.26,26.19,1,Q3,60.670000000000016,High,11.623718599127535,Drip,5.879920232192782
ENT2770,North,Large,722.14,453.47,272.44,0.2,26.1,266.4,1.0,0.09,101.33,42.32,3,Q3,268.67,Medium,26.45200077136252,Sprinkler,6.304156492635261
ENT2771,East,Large,349.9,384.52,172.62,0.7,26.2,84.8,0.89,0.98,88.52,57.35,2,Q4,-34.620000000000005,High,36.99734005311717,Canal,1.145239080719118
ENT2772,North,Medium,420.96,501.42,20.89,1.17,34.8,67.3,0.88,0.85,94.38,60.34,4,Q1,-80.46000000000004,High,6.281880728104618,Borewell,2.5593238435554744
ENT2773,West,Small,609.48,481.97,173.92,0.86,29.6,298.9,0.65,0.56,81.23,60.51,2,Q3,127.51,Medium,4.227861963535974,Canal,4.710565394459754
ENT2774,West,Medium,601.45,333.95,43.5,0.59,26.8,62.3,0.27,0.25,113.21,66.31,4,Q4,267.50000000000006,Low,7.472060737388768,Rainfed,4.16845017819023
ENT2775,West,Small,583.31,348.66,9.42,1.86,21.8,199.6,0.38,0.09,129.75,47.11,2,Q1,234.64999999999992,High,3.1863085681291796,Canal,6.31191754845788
ENT2776,West,Medium,512.13,538.6,34.96,1.87,24.9,285.8,0.25,0.67,104.18,40.24,2,Q4,-26.470000000000027,High,7.620350045068745,Canal,5.588643842831197
ENT2777,North,Medium,340.23,345.08,232.53,0.89,21.7,269.0,0.14,0.2,99.64,34.43,1,Q2,-4.849999999999966,Medium,13.817173063953962,Borewell,4.484854786757852
ENT2778,East,Large,396.38,388.82,226.7,0.85,17.2,133.0,0.44,0.73,109.32,49.96,4,Q2,7.560000000000002,Medium,41.18312779960942,Borewell,7.648487493327228
ENT2779,East,Medium,668.97,467.5,181.3,0.68,27.1,191.3,0.9,0.83,90.9,44.02,3,Q1,201.47000000000003,High,6.964413152227858,Drip,5.98769150116755
ENT2780,East,Medium,616.05,383.44,62.8,1.73,17.2,158.7,0.74,0.99,97.18,41.37,4,Q3,232.61,High,11.138459450077242,Borewell,3.2263261661957015
ENT2781,East,Small,299.75,553.4,221.69,1.18,22.9,104.0,0.98,0.5,96.69,33.49,4,Q4,-253.65,High,1.199916114638715,Canal,2.9675106485341884
ENT2782,South,Large,630.42,503.31,122.41,0.27,24.5,43.3,0.19,0.97,114.09,46.16,4,Q2,127.10999999999996,Medium,21.52973508721309,Rainfed,3.997144291519784
ENT2783,East,Small,696.32,311.58,153.23,1.72,18.7,241.0,0.5,0.15,92.28,41.75,2,Q4,384.74000000000007,High,4.924770116656463,Borewell,6.8141930289418156
ENT2784,South,Small,508.07,341.45,269.29,1.12,31.1,27.1,0.79,0.84,57.65,42.77,1,Q1,166.62,High,4.172571495986958,Drip,3.7702564174740654
ENT2785,South,Large,563.94,458.76,137.36,0.89,25.4,182.9,0.46,0.36,77.33,67.46,1,Q1,105.18000000000006,Medium,18.195810715235627,Drip,7.480283437489923
ENT2786,West,Large,651.72,394.8,187.91,0.74,14.5,178.3,0.36,0.36,146.15,49.75,1,Q3,256.92,Medium,41.25053127300433,Canal,4.732498855084239
ENT2787,South,Large,395.64,205.94,288.53,0.29,30.2,100.4,0.82,0.27,96.73,48.39,1,Q3,189.7,Medium,21.146543701590822,Borewell,7.3042080154873785
ENT2788,North,Medium,849.44,302.91,135.42,1.92,34.8,40.6,0.43,0.17,110.01,58.07,4,Q4,546.53,High,6.029461447002862,Borewell,2.5890013519972523
ENT2789,South,Large,683.46,423.41,168.22,1.51,26.9,239.9,0.91,0.44,98.34,45.13,2,Q2,260.05,High,15.989972490184291,Drip,6.484925777220875
ENT2790,West,Large,578.6,489.05,175.32,0.35,29.1,138.6,0.27,0.99,98.51,54.83,2,Q2,89.55000000000001,Medium,19.797377988915684,Borewell,7.560171835166513
ENT2791,South,Large,494.82,490.48,72.21,1.07,27.6,217.6,0.9,0.33,77.66,56.81,4,Q2,4.339999999999975,Medium,21.062127076596923,Canal,4.816014723883274
ENT2792,North,Small,574.22,596.28,221.08,1.16,28.9,4.9,0.28,0.46,134.07,40.24,2,Q3,-22.059999999999945,Medium,4.924574927167288,Rainfed,6.873610826572887
ENT2793,North,Small,265.96,330.85,217.99,0.42,23.3,22.4,0.29,0.23,85.05,47.47,2,Q2,-64.89000000000004,Medium,3.2781591182684147,Canal,6.76128963236913
ENT2794,North,Medium,812.31,335.64,64.07,0.91,22.3,52.8,0.42,0.34,84.57,35.34,3,Q1,476.67,Medium,8.342153372601146,Borewell,7.5062739855146585
ENT2795,West,Small,669.33,397.47,4.0,1.33,20.7,34.2,0.52,0.06,107.65,38.92,1,Q1,271.86,Medium,2.7479835426624835,Canal,4.536274905644055
ENT2796,West,Medium,719.6,232.4,299.68,0.64,26.6,57.5,0.42,0.96,123.3,42.63,2,Q2,487.2000000000001,High,8.410478728306234,Sprinkler,3.9266805612049707
ENT2797,East,Small,504.61,399.69,174.48,0.73,29.2,205.9,0.86,0.51,94.52,53.48,4,Q3,104.92000000000002,Medium,1.29232624810806,Sprinkler,7.324998063030265
ENT2798,West,Large,445.96,380.45,54.31,0.33,29.2,14.1,0.8,0.73,62.54,39.24,4,Q2,65.50999999999999,Medium,26.38866482464338,Borewell,6.89289727067608
ENT2799,North,Small,398.85,479.17,85.07,0.89,23.9,11.4,0.31,0.51,63.17,51.3,3,Q1,-80.32,Medium,4.924711347049178,Borewell,4.967333593701396
ENT2800,North,Medium,622.04,496.15,185.34,1.21,25.0,9.5,0.51,0.77,130.91,47.15,4,Q2,125.89,High,9.555016952192203,Rainfed,5.438814039455208
ENT2801,West,Small,423.12,435.73,41.28,0.32,25.0,209.3,0.43,0.53,101.46,47.02,1,Q4,-12.610000000000014,Medium,4.170380465153533,Canal,3.2347701961620077
ENT2802,South,Large,471.9,400.29,11.18,1.27,23.5,160.8,0.06,0.7,126.57,57.51,3,Q1,71.60999999999996,Medium,36.46491713946645,Rainfed,6.910231514814951
ENT2803,West,Medium,581.96,436.4,239.54,0.86,16.4,111.1,0.75,0.68,104.7,66.98,4,Q4,145.56000000000006,High,5.130102134258728,Borewell,3.5288542405611505
ENT2804,West,Large,401.1,320.72,214.75,1.39,25.0,202.7,0.18,0.53,82.96,33.73,3,Q3,80.38,High,34.0996055611532,Borewell,3.645707038322578
ENT2805,North,Large,656.59,391.73,92.88,0.7,24.5,166.1,0.93,0.23,107.8,55.37,3,Q4,264.86,Medium,36.967062421562574,Drip,5.466074217977968
ENT2806,East,Medium,497.34,401.68,17.55,1.18,25.8,2.2,0.4,0.21,105.36,69.94,1,Q1,95.65999999999995,Medium,8.419344935747265,Rainfed,5.2486725053498695
ENT2807,North,Large,273.78,392.49,145.88,1.26,23.3,251.6,0.62,0.87,109.99,59.65,1,Q2,-118.71000000000004,High,25.46725083630951,Borewell,4.773319096205182
ENT2808,East,Large,399.5,382.9,82.86,1.41,27.5,105.1,0.82,0.12,101.65,55.95,1,Q3,16.600000000000023,High,27.57073785218836,Sprinkler,3.7989288462240127
ENT2809,North,Small,696.23,337.87,119.33,1.54,39.5,119.9,0.18,0.56,90.41,31.89,1,Q3,358.36,High,2.90760042587188,Drip,3.927097970752642
ENT2810,West,Large,359.45,297.44,82.19,0.36,29.9,234.7,0.54,0.5,122.92,62.39,1,Q4,62.00999999999999,Medium,36.39569309693854,Canal,3.87613756508515
ENT2811,North,Large,634.11,379.49,52.58,1.93,23.6,56.1,0.24,0.8,98.73,66.59,4,Q3,254.62,High,21.24865165889002,Drip,6.2869626211056895
ENT2812,North,Large,518.25,459.43,116.1,1.7,24.9,3.0,0.51,0.14,104.72,56.56,1,Q4,58.81999999999999,High,28.165155850367157,Canal,3.6981885033229984
ENT2813,North,Large,474.24,226.26,289.47,1.17,25.4,272.7,0.58,0.69,80.42,59.3,3,Q2,247.98,High,31.374330459365023,Sprinkler,4.236366618644773
ENT2814,West,Medium,876.89,350.27,79.87,1.79,26.6,151.6,0.17,0.61,78.38,60.47,1,Q1,526.62,High,12.271311968819276,Canal,4.457413143703794
ENT2815,West,Small,307.37,606.91,100.79,0.83,26.0,104.9,0.58,0.7,83.88,56.83,2,Q2,-299.54,Medium,3.260341249811025,Rainfed,7.54818961153328
ENT2816,West,Large,388.98,380.7,98.77,0.17,23.7,245.7,0.45,0.62,78.31,58.06,4,Q1,8.28000000000003,Low,47.35505321244918,Canal,6.537764155701099
ENT2817,West,Large,496.49,415.13,144.09,1.48,23.5,7.9,0.52,0.56,56.84,33.8,2,Q4,81.36000000000001,High,41.68115665928916,Canal,1.3040066526852196
ENT2818,East,Medium,862.36,583.87,253.05,1.89,29.2,60.7,0.9,0.93,87.48,74.93,3,Q3,278.49,High,7.335804342223592,Drip,5.884983653779892
ENT2819,East,Large,496.83,431.94,120.64,0.41,24.7,46.6,0.48,0.35,130.47,59.69,4,Q1,64.88999999999999,Low,38.80213599073928,Sprinkler,7.946775075637595
ENT2820,South,Medium,541.14,434.23,241.84,1.32,28.9,221.3,0.48,0.18,91.57,59.19,4,Q4,106.90999999999995,Medium,5.378201365520353,Canal,5.362425126856911
ENT2821,West,Small,449.62,308.99,34.5,1.65,24.9,93.6,0.47,0.8,74.77,53.63,3,Q3,140.63,High,4.704776273727128,Rainfed,5.95296040864352
ENT2822,East,Small,553.79,431.28,268.47,1.82,17.0,231.9,0.62,0.13,114.19,30.61,3,Q3,122.51,High,1.914707118414435,Drip,4.148904984766002
